Antecedents,Consequent,Support
"['Cumduration_2_M', 'Duration_4_M', 'Duration_7_M']",Label_1,0.81981
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_6_M']",Label_1,0.81113
"['Cumduration_2_M', 'Cumduration_4_M', 'Duration_8_M']",Label_1,0.80824
"['Duration_2_M', 'Duration_6_M', 'Duration_7_M']",Label_1,0.81057
"['Cumduration_2_M', 'Duration_3_M', 'Duration_8_M']",Label_1,0.8174
"['Cumduration_2_M', 'Cumduration_5_M', 'Duration_7_M']",Label_1,0.8052
"['Duration_2_M', 'Duration_3_M', 'Duration_7_M']",Label_1,0.82851
"['Duration_2_M', 'Duration_4_M', 'Duration_8_M']",Label_1,0.80427
"['Duration_2_M', 'Duration_3_M', 'Duration_8_M']",Label_1,0.8174
"['Cumduration_4_M', 'Duration_2_M', 'Duration_7_M']",Label_1,0.82108
"['Cumduration_2_M', 'Duration_6_M', 'Duration_7_M']",Label_1,0.81057
"['Cumduration_2_M', 'Duration_3_M', 'Duration_7_M']",Label_1,0.82851
"['Activity1_register submission date request', 'Cumduration_6_M', 'Duration_2_M']",Label_1,0.81113
"['Cumduration_2_M', 'Duration_4_M', 'Duration_8_M']",Label_1,0.80427
"['Cumduration_6_M', 'Duration_2_M', 'Duration_3_M']",Label_1,0.8102
"['Cumduration_5_M', 'Duration_2_M', 'Duration_7_M']",Label_1,0.8052
"['Duration_2_M', 'Duration_7_M', 'Duration_8_M']",Label_1,0.80081
"['Cumduration_2_M', 'Duration_7_M', 'Duration_8_M']",Label_1,0.80081
"['Cumduration_2_M', 'Cumduration_4_M', 'Duration_7_M']",Label_1,0.82108
"['Duration_2_M', 'Duration_4_M', 'Duration_7_M']",Label_1,0.81981
"['Cumduration_2_M', 'Cumduration_6_M', 'Duration_3_M']",Label_1,0.8102
"['Cumduration_4_M', 'Cumduration_7_M', 'Duration_3_M']",Label_1,0.80385
"['Cumduration_3_M', 'Duration_7_M', 'Duration_8_M']",Label_1,0.80328
"['Cumduration_5_M', 'Cumduration_7_M', 'Duration_3_M']",Label_1,0.80238
"['Cumduration_4_M', 'Duration_2_M', 'Duration_8_M']",Label_1,0.80824
"['Activity1_register submission date request', 'Cumduration_4_M', 'Cumduration_7_M']",Label_1,0.80886
"['Cumduration_2_M', 'Cumduration_5_M', 'Duration_3_M', 'Duration_7_M']",Label_1,0.80117
"['Cumduration_2_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_3_M']",Label_1,0.8068
"['Cumduration_4_M', 'Cumduration_7_M', 'Duration_3_M', 'Duration_4_M']",Label_1,0.80094
"['Activity1_register submission date request', 'Cumduration_3_M', 'Cumduration_6_M', 'Duration_2_M']",Label_1,0.81008
"['Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M', 'Duration_3_M']",Label_1,0.8068
"['Cumduration_4_M', 'Duration_2_M', 'Duration_4_M', 'Duration_8_M']",Label_1,0.80108
"['Cumduration_3_M', 'Cumduration_5_M', 'Duration_2_M', 'Duration_6_M']",Label_1,0.80258
"['Activity1_register submission date request', 'Cumduration_5_M', 'Duration_2_M', 'Duration_7_M']",Label_1,0.8052
"['Activity1_register submission date request', 'Cumduration_2_M', 'Duration_6_M', 'Duration_7_M']",Label_1,0.81057
"['Activity1_register submission date request', 'Cumduration_3_M', 'Duration_7_M', 'Duration_8_M']",Label_1,0.80328
"['Cumduration_2_M', 'Cumduration_5_M', 'Duration_2_M', 'Duration_7_M']",Label_1,0.8052
"['Activity1_register submission date request', 'Duration_2_M', 'Duration_4_M', 'Duration_8_M']",Label_1,0.80118
"['Cumduration_4_M', 'Cumduration_5_M', 'Duration_2_M', 'Duration_7_M']",Label_1,0.8052
"['Cumduration_2_M', 'Cumduration_5_M', 'Duration_4_M', 'Duration_7_M']",Label_1,0.80505
"['Cumduration_4_M', 'Cumduration_5_M', 'Duration_2_M', 'Duration_6_M']",Label_1,0.80368
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_4_M', 'Duration_8_M']",Label_1,0.80515
"['Activity1_register submission date request', 'Cumduration_2_M', 'Duration_4_M', 'Duration_8_M']",Label_1,0.80118
"['Cumduration_2_M', 'Cumduration_4_M', 'Duration_3_M', 'Duration_7_M']",Label_1,0.81504
"['Activity1_register submission date request', 'Cumduration_3_M', 'Duration_2_M', 'Duration_8_M']",Label_1,0.82168
"['Cumduration_3_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_2_M']",Label_1,0.81317
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_5_M', 'Duration_6_M']",Label_1,0.80258
"['Cumduration_5_M', 'Duration_2_M', 'Duration_4_M', 'Duration_7_M']",Label_1,0.80505
"['Activity1_register submission date request', 'Duration_2_M', 'Duration_6_M', 'Duration_7_M']",Label_1,0.81057
"['Cumduration_2_M', 'Cumduration_3_M', 'Cumduration_5_M', 'Duration_7_M']",Label_1,0.8041
"['Activity1_register submission date request', 'Cumduration_4_M', 'Cumduration_5_M', 'Cumduration_7_M']",Label_1,0.80356
"['Cumduration_3_M', 'Cumduration_5_M', 'Cumduration_6_M', 'Duration_2_M']",Label_1,0.80977
"['Activity1_register submission date request', 'Cumduration_3_M', 'Cumduration_5_M', 'Duration_8_M']",Label_1,0.80382
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M']",Label_1,0.81113
"['Cumduration_2_M', 'Cumduration_4_M', 'Cumduration_6_M', 'Duration_4_M']",Label_1,0.81407
"['Cumduration_2_M', 'Cumduration_4_M', 'Duration_2_M', 'Duration_7_M']",Label_1,0.82108
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_3_M', 'Duration_8_M']",Label_1,0.82168
"['Activity1_register submission date request', 'Cumduration_2_M', 'Cumduration_6_M', 'Duration_2_M']",Label_1,0.81113
"['Cumduration_3_M', 'Cumduration_5_M', 'Duration_2_M', 'Duration_7_M']",Label_1,0.8041
"['Activity1_register submission date request', 'Cumduration_2_M', 'Duration_7_M', 'Duration_8_M']",Label_1,0.80081
"['Cumduration_3_M', 'Cumduration_4_M', 'Duration_2_M', 'Duration_7_M']",Label_1,0.81728
"['Cumduration_2_M', 'Cumduration_3_M', 'Duration_3_M', 'Duration_8_M']",Label_1,0.81672
