Antecedents,Consequent,Support
['Cumduration_3_M'],Label_1,0.91498
['Cumduration_2_M'],Label_1,0.90427
['Duration_2_M'],Label_1,0.90427
"['Cumduration_4_M', 'Duration_3_M']",Label_1,0.91475
"['Cumduration_2_M', 'Duration_2_M']",Label_1,0.90427
"['Cumduration_3_M', 'Time1_Short']",Label_1,0.91498
"['Cumduration_5_M', 'Duration_5_M']",Label_1,0.90264
"['Cumduration_5_M', 'Duration_3_M']",Label_1,0.90391
"['Activity1_register submission date request', 'Duration_2_M']",Label_1,0.90427
"['Cumduration_2_M', 'Time1_Short']",Label_1,0.90427
"['Cumduration_4_M', 'Duration_5_M']",Label_1,0.90393
"['Activity1_register submission date request', 'Cumduration_3_M']",Label_1,0.91498
"['Activity1_register submission date request', 'Cumduration_5_M']",Label_1,0.90281
"['Cumduration_3_M', 'Time2_Long']",Label_1,0.9021
"['Cumduration_4_M', 'Duration_10_M']",Label_1,0.90366
"['Activity1_register submission date request', 'Cumduration_2_M']",Label_1,0.90427
"['Cumduration_4_M', 'Time2_Long']",Label_1,0.90909
"['Cumduration_3_M', 'Duration_3_M']",Label_1,0.90814
"['Duration_2_M', 'Time1_Short']",Label_1,0.90427
"['Duration_10_M', 'Duration_9_M', 'Time2_Long']",Label_1,0.93158
"['Activity1_register submission date request', 'Duration_10_M', 'Duration_7_M']",Label_1,0.92546
"['Duration_10_M', 'Duration_6_M', 'Time2_Long']",Label_1,0.91167
"['Cumduration_4_M', 'Duration_5_M', 'Time1_Short']",Label_1,0.90393
"['Cumduration_3_M', 'Time1_Short', 'Time2_Long']",Label_1,0.9021
"['Duration_10_M', 'Duration_7_M', 'Duration_9_M']",Label_1,0.90022
"['Activity1_register submission date request', 'Cumduration_3_M', 'Duration_3_M']",Label_1,0.90814
"['Duration_10_M', 'Duration_7_M', 'Time2_Long']",Label_1,0.92546
"['Activity1_register submission date request', 'Cumduration_5_M', 'Duration_3_M']",Label_1,0.9013
"['Cumduration_4_M', 'Duration_3_M', 'Duration_4_M']",Label_1,0.90533
"['Cumduration_4_M', 'Duration_3_M', 'Time1_Short']",Label_1,0.91475
"['Activity1_register submission date request', 'Cumduration_5_M', 'Duration_5_M']",Label_1,0.90003
"['Cumduration_5_M', 'Duration_3_M', 'Time1_Short']",Label_1,0.90391
"['Duration_10_M', 'Duration_3_M', 'Duration_7_M']",Label_1,0.92219
"['Activity1_register submission date request', 'Cumduration_3_M', 'Time2_Long']",Label_1,0.9021
"['Activity1_register submission date request', 'Cumduration_4_M', 'Duration_5_M']",Label_1,0.90249
"['Duration_5_M', 'Duration_7_M', 'Time2_Long']",Label_1,0.90379
"['Duration_10_M', 'Duration_8_M', 'Time2_Long']",Label_1,0.91833
"['Duration_3_M', 'Duration_7_M', 'Duration_9_M']",Label_1,0.90142
"['Activity1_register submission date request', 'Cumduration_5_M', 'Time1_Short']",Label_1,0.90281
"['Activity1_register submission date request', 'Cumduration_3_M', 'Time1_Short']",Label_1,0.91498
"['Cumduration_5_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.90113
"['Cumduration_4_M', 'Duration_3_M', 'Duration_5_M']",Label_1,0.90301
"['Duration_3_M', 'Duration_8_M', 'Duration_9_M']",Label_1,0.90766
"['Duration_10_M', 'Duration_3_M', 'Duration_6_M']",Label_1,0.9091
"['Duration_5_M', 'Duration_9_M', 'Time2_Long']",Label_1,0.91394
"['Activity1_register submission date request', 'Cumduration_2_M', 'Duration_2_M']",Label_1,0.90427
"['Activity1_register submission date request', 'Duration_2_M', 'Time1_Short']",Label_1,0.90427
"['Duration_10_M', 'Duration_5_M', 'Time2_Long']",Label_1,0.93515
"['Activity1_register submission date request', 'Cumduration_4_M', 'Duration_10_M']",Label_1,0.90223
